"Column1","Column2","Column3","Column4","Column5","Column6","Column7","Column8","Column9","Column10","Column11","Column12","Column13","Column14","Column15","Column16","Column17","Column18","Column19","Column20","Column21","Column22","Column23","Column24","Column25","Column26","Column27"
"MG","BOX","2","1-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","WonderWoman","Keera","Liliana","Thorne","Zip","17:01","Ata","Hayate","Ilumia","Kriknak","Yena","Aya","Lorion","Baldum","Lumburr","3","Ryoma","Aoi","Florentino","Omen"
"MG","BOX","2","1-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Mina","Nakroth","Lorion","Wisp","Xeniel","14:28","Omen","Slimz","Krixi","Eland'orr","Tachi","Florentino","Zip","Elsu","Thorne","4","Aoi","Kriknak","Hayate","Aya"
"MG","BOX","2","1-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Veres","Volkath","Tulen","Hayate","Ormarr","12:29","Lumburr","Wisp","Iggy","Airi","Zuka","Lorion","Zip","Thorne","Laville","5","Tachi","Florentino","Omen","Aya"
"HEV","VGM","2","1-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Zuka","Veres","Yue","Elsu","Baldum","26:24","Arthur","Laville","Lorion","Volkath","Yena","Aya","Superman","Lumburr","Thane","1","Keera","Eland'orr","Iggy","Omen"
"HEV","VGM","2","1-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Omen","Nakroth","Annette","Celica","Thane","15:46","Alice","Wisp","Krixi","Veres","Roxie","Florentino","Mina","Zip","Baldum","2","Lumburr","Xeniel","Lorion","Aya"
"HEV","VGM","2","1-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Mina","Wisp","Iggy","Qi","Tachi","21:32","Riktor","Slimz","Raz","Airi","Zuka","Omen","Aoi","Keera","Wukong","3","Volkath","Roxie","Lorion","Aya"
"B2F","SGP","2","2-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Arduin","Veres","Liliana","Hayate","Riktor","13:09","Baldum","Thorne","Krixi","Volkath","Superman","Aya","Elsu","Airi","Florentino","1","Lumburr","Roxie","Eland'orr","Omen"
"B2F","SGP","2","2-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Yena","Keera","Iggy","Slimz","Lumburr","16:27","Arthur","Elsu","Lorion","Murad","Zuka","Aya","Veres","Aoi","Airi","2","Qi","Superman","Volkath","Omen"
"B2F","SGP","2","2-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Qi","Tachi","Krixi","Violet","Roxie","09:47","Lumburr","Riktor","Yue","Wisp","Yena","Aya","Florentino","Airi","Veres","3","Aoi","Zuka","Volkath","Omen"
"FL","HEV","2","2-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Airi","LuBu","Liliana","Wisp","Riktor","14:01","Xeniel","Volkath","Lorion","Slimz","WonderWoman","Aya","Yue","Yena","Eland'orr","1","Wukong","Keera","Aoi","Omen"
"FL","HEV","1","2-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Yena","Eland'orr","Yue","Capheny","Arthur","14:52","Superman","Thorne","Liliana","Kriknak","Riktor","Omen","Iggy","Florentino","Baldum","2","Aoi","Keera","Volkath","Aya"
"FL","HEV","2","2-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Zuka","Keera","Krixi","Violet","Roxie","26:34","Veres","Elsu","Iggy","Errol","Florentino","Omen","Yue","Yena","Aoi","3","Superman","Volkath","Lorion","Aya"
"FL","HEV","1","2-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Ryoma","Kriknak","Iggy","Hayate","Lumburr","13:02","Tachi","Capheny","Krixi","Aoi","Mina","Omen","Yue","Airi","Yena","4","Veres","Florentino","Lorion","Aya"
"FL","HEV","1","2-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Florentino","Nakroth","Ilumia","Slimz","Baldum","15:45","Alice","Hayate","Raz","Keera","Omen","Aya","Yue","Eland'orr","Tulen","5","Aoi","Volkath","Mina","Lorion"
"MG","HQ","2","2-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Ryoma","Keera","Lorion","Laville","Lumburr","14:11","Riktor","Hayate","Liliana","Errol","Qi","Omen","Iggy","Mina","Baldum","1","Eland'orr","Aoi","Florentino","Aya"
"MG","HQ","2","2-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Zuka","Tulen","Yue","Wisp","Omen","16:44","Zip","Yorn","Iggy","Skud","Florentino","Aya","Lorion","Elsu","Mina","2","Riktor","Veres","Eland'orr","Hayate"
"MG","HQ","2","2-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Qi","Nakroth","Krixi","Violet","Baldum","10:26","Thane","Slimz","Yue","Veres","Yena","Omen","Lorion","Lumburr","Mina","3","Volkath","Eland'orr","Hayate","Aya"
"BOX","FAP","1","3-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Superman","Tulen","WonderWoman","Hayate","Arthur","24:20","Omega","Elsu","Yue","Volkath","Yena","Aya","Roxie","Lumburr","Riktor","1","Nakroth","Keera","Iggy","Omen"
"BOX","FAP","2","3-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Ryoma","LuBu","Liliana","Thorne","Zip","16:%4","Baldum","Hayate","Lorion","Aoi","Zuka","Aya","Omen","Qi","Kriknak","2","Keera","Eland'orr","Florentino","Mina"
"BOX","FAP","1","3-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Omen","Wukong","Iggy","Tel'Annas","Lumburr","20:30","Annette","Slimz","Krixi","Eland'orr","Mina","Florentino","Zip","Laville","TheJoker","3","Kriknak","Keera","Lorion","Aya"
"BOX","FAP","2","3-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Florentino","Kriknak","Lorion","TheJoker","Ata","16:40","Riktor","Valhein","Iggy","Tulen","Ryoma","Aya","Liliana","Keera","Thorne","4","Laville","Roxie","Yue","Eland'orr"
"BOX","FAP","2","3-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Mina","Eland'orr","Ilumia","Slimz","Tachi","14:08","Lumburr","Violet","Liliana","Keera","Qi","Omen","Florentino","Capheny","Zip","5","Laville","Elsu","Yue","Aya"
"B2F","CES","2","3-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Mina","Tachi","Liliana","Slimz","Riktor","15:06","Lumburr","Capheny","Yue","Errol","Airi","Aya","Lorion","Keera","Florentino","1","Aoi","Eland'orr","Iggy","Omen"
"B2F","CES","2","3-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Florentino","Volkath","Raz","Thorne","Lumburr","13:36","Riktor","Laville","Iggy","Keera","Yena","Aya","Lorion","Eland'orr","Qi","2","Nakroth","Aoi","Krixi","Omen"
"B2F","CES","2","3-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Omen","Kriknak","Krixi","Elsu","Roxie","11:51","Zip","Hayate","Lorion","Tulen","Amily","Mina","Florentino","Volkath","Aoi","3","Keera","Eland'orr","Yue","Aya"
"VGM","SGP","1","3-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Florentino","Wisp","Krixi","Yena","Xeniel","19:01","Arthur","Elsu","Iggy","Volkath","Zuka","Omen","Ryoma","Roxie","Lumburr","1","Riktor","Superman","Lorion","Aya"
"VGM","SGP","2","3-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Airi","Tulen","Liliana","Tel'Annas","Riktor","16:42","Baldum","Laville","Lorion","Keera","Florentino","Aya","Omen","Yena","Tachi","2","Zip","Eland'orr","Mina","Roxie"
"VGM","SGP","1","3-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Qi","Nakroth","Lorion","Elsu","Veres","19:39","Riktor","Hayate","Krixi","Aoi","Skud","Mina","Roxie","Xeniel","Superman","3","Volkath","Eland'orr","Omen","Aya"
"VGM","SGP","2","3-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Zuka","WonderWoman","Valhein","TheJoker","Roxie","33:29","Lumburr","Taara","Yue","Wisp","Yena","Aya","Omen","Airi","Veres","4","Keera","Volkath","Iggy","Mina"
"VGM","SGP","1","3-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Astrid","Skud","Yue","Thorne","Tachi","22:06","Zip","Yorn","Liliana","Nakroth","Superman","Mina","Veres","Slimz","Roxie","5","Volkath","Kriknak","Omen","Aya"
"HQ","VGM","2","7-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Riktor","Qi","Liliana","Hayate","Alice","11:28","Amily","Elsu","Lorion","Veres","Ryoma","Aya","Eland'orr","Florentino","Zuka","1","Keera","Airi","Aoi","Omen"
"HQ","VGM","2","7-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Yena","Keera","Yue","Slimz","Lumburr","18:06","Arthur","Wisp","Krixi","Nakroth","Florentino","Omen","Iggy","Superman","Zuka","2","Aoi","Elsu","Lorion","Aya"
"HQ","VGM","2","7-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Florentino","Skud","Iggy","Capheny","Mina","11:26","Tachi","Thorne","Tulen","Airi","Yena","Omen","Liliana","Eland'orr","WonderWoman","3","Elsu","Zip","Lorion","Aya"
"CES","SGP","2","7-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Yena","Tulen","Lorion","Elsu","Riktor","11:57","Tachi","Laville","Krixi","Aoi","Qi","Omen","Iggy","Eland'orr","Volkath","1","Airi","Mina","Veres","Aya"
"CES","SGP","2","7-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Zuka","Skud","Iggy","Hayate","Lumburr","12:31","Arthur","Slimz","Yue","Airi","Florentino","Lorion","Omen","Eland'orr","Elsu","2","Volkath","Keera","Aya","Aoi"
"CES","SGP","2","7-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Airi","Eland'orr","Yue","Laville","WonderWoman","15:59","Riktor","Thorne","Iggy","Zuka","Yena","Lorion","Mina","Roxie","Keera","3","Baldum","Arthur","Omen","Aya"
"MG","FL","2","8-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Omen","Keera","Veres","Riktor","Dirak","17:14","Xeniel","Mina","Krixi","Nakroth","Airi","Florentino","Hayate","Elsu","Zip","1","Tulen","Roxie","Aya","Lorion"
"MG","FL","1","8-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Yena","Kriknak","Elsu","Tachi","Aleister","14:00","Baldum","Volkath","Iggy","Eland'orr","LuBu","Omen","Florentino","Lumburr","Hayate","2","Tulen","Krixi","Lorion","Aya"
"MG","FL","2","8-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Qi","Airi","Annette","Wisp","WonderWoman","19:45","Roxie","Slimz","Yue","Zuka","Yena","Aya","Lorion","Keera","Lumburr","3","Florentino","Aoi","Iggy","Krixi"
"MG","FL","1","8-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Roxie","Skud","Krixi","Hayate","Baldum","23:03","Superman","Capheny","Liliana","Kriknak","Ryoma","Omen","Florentino","Keera","Elsu","4","Eland'orr","Aoi","Lorion","Aya"
"MG","FL","2","8-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Amily","Volkath","Iggy","Yorn","Zip","16:39","Grakk","Laville","Veera","Keera","Omen","Aya","Lorion","Lumburr","Riktor","5","Nakroth","Errol","Florentino","Mina"
"HEV","BOX","2","8-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","LuBu","Skud","Yue","Elsu","Baldum","17:52","Roxie","Laville","Lorion","Aoi","Riktor","Aya","Volkath","Lumburr","Superman","1","Kriknak","Qi","Iggy","Omen"
"HEV","BOX","2","8-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Amily","Slimz","Krixi","Zuka","Alice","17:50","Veres","Hayate","Liliana","Kriknak","Qi","Omen","Yue","LuBu","Keera","2","Riktor","Roxie","Lorion","Aya"
"HEV","BOX","2","8-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Omen","Veres","Liliana","Wisp","Xeniel","16:05","Arthur","Capheny","Krixi","Eland'orr","Amily","Florentino","Mina","Peura","Zip","3","Riktor","Volkath","Lorion","Aya"
"FAP","B2F","1","9-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Ryoma","Slimz","Yue","Zuka","Baldum","12:46","Veres","Hayate","Krixi","Aoi","Riktor","Omen","Iggy","Yena","Qi","1","Airi","Keera","Lorion","Aya"
"FAP","B2F","1","9-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Yena","Eland'orr","Liliana","Hayate","Riktor","10:55","Arthur","Violet","Lorion","LuBu","Qi","Aya","Omen","Kriknak","Keera","2","Airi","Tachi","Mina","Florentino"
"FAP","B2F","1","9-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Mina","Violet","Krixi","Airi","Arthur","20:50","Lumburr","Elsu","Iggy","Volkath","Yena","Yue","Omen","Keera","Kriknak","3","Nakroth","Aoi","Florentino","Aya"
"HQ","CES","2","9-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Qi","Errol","Liliana","Hayate","Riktor","23:39","Baldum","Capheny","Lorion","Keera","Veres","Aya","Eland'orr","Florentino","Airi","1","Skud","Mina","Iggy","Omen"
"HQ","CES","2","9-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Florentino","Nakroth","Iggy","Laville","Arthur","23:55","Riktor","Elsu","Krixi","Airi","Zuka","Hayate","Eland'orr","Tulen","Liliana","2","Omen","Keera","Mina","Aya"
"HQ","CES","2","9-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Yena","Zuka","Lorion","Slimz","Omen","11:35","Zip","Violet","Yue","LuBu","Florentino","Hayate","Eland'orr","Tel'Annas","Laville","3","Keera","Aoi","Mina","Aya"
"VGM","FL","1","9-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Yena","Veres","Tulen","Wisp","Peura","10:18","Baldum","Elsu","Krixi","Kriknak","LuBu","Omen","Aoi","Roxie","Keera","1","Xeniel","Florentino","Lorion","Aya"
"VGM","FL","1","9-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Skud","WonderWoman","Yue","Violet","Roxie","17:02","Grakk","TheJoker","Veera","Zuka","Ryoma","Aya","Lorion","Iggy","Florentino","2","Keera","LuBu","Omen","Krixi"
"VGM","FL","1","9-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Florentino","Slimz","Liliana","Capheny","Baldum","16:06","Arum","Hayate","Iggy","Eland'orr","Omen","Aya","Lorion","Yena","Lumburr","3","Xeniel","Kriknak","Mina","Krixi"
"B2F","BOX","2","10-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Astrid","Errol","Raz","Slimz","Riktor","17:55","Roxie","Hayate","Yue","Aoi","Qi","Aya","Lorion","Florentino","Airi","1","Krixi","Liliana","Iggy","Omen"
"B2F","BOX","2","10-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Yena","Zuka","Krixi","Hayate","Tachi","12:20","Veres","Wisp","Lorion","Nakroth","Ryoma","Aya","Florentino","Keera","Kriknak","2","Eland'orr","Qi","Yue","Omen"
"B2F","BOX","2","10-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Florentino","Volkath","Iggy","Wisp","Amily","17:42","Riktor","Elsu","Liliana","LuBu","Airi","Omen","Eland'orr","Keera","Kriknak","3","Lumburr","Roxie","Lorion","Aya"
"FAP","SGP","2","10-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Ryoma","Slimz","Lorion","Airi","Thane","15:56","Tachi","Wisp","Krixi","Nakroth","Zuka","Omen","Iggy","Keera","Yena","1","Roxie","Elsu","Veres","Aya"
"FAP","SGP","2","10-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Zuka","Keera","Yue","Hayate","Roxie","30:24","Rouie","Omen","Lorion","Eland'orr","Florentino","Iggy","Aoi","Elsu","TheJoker","2","Mina","Lumburr","Krixi","Aya"
"FAP","SGP","1","10-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Superman","Eland'orr","Raz","Florentino","Riktor","12:16","Arthur","Thorne","Iggy","Aoi","Yena","Yue","Hayate","Tulen","Keera","3","Lumburr","Krixi","Omen","Aya"
"FAP","SGP","2","10-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Qi","Kriknak","Liliana","Laville","Annette","10:49","Lumburr","Tulen","Elsu","Veres","Airi","Aya","Yue","Mina","Riktor","4","Skud","Aoi","Volkath","Omen"
"MG","HEV","1","10-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Yena","Kriknak","Yue","Elsu","Lumburr","13:52","Riktor","Volkath","Tulen","Slimz","Arthur","Omen","Iggy","Raz","Lorion","1","Keera","Eland'orr","Veres","Aya"
"MG","HEV","2","10-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Riktor","Nakroth","Krixi","TheJoker","Baldum","17:29","Xeniel","Zuka","Liliana","Wisp","Yena","Aya","Lorion","Kriknak","Mina","2","Laville","Florentino","Aoi","Omen"
"MG","HEV","2","10-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Qi","Aoi","Liliana","Hayate","Omen","14:57","Mina","Capheny","Lorion","LuBu","Airi","Florentino","Elsu","Eland'orr","Peura","3","Volkath","Keera","Veres","Aya"
"MG","HEV","2","10-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Volkath","Wisp","Veres","Zuka","Annette","11:33","Tachi","Elsu","Iggy","Aoi","Ryoma","Aya","Hayate","Omen","Lumburr","4","Aleister","Raz","Florentino","Lorion"
"MG","SGP","2","14-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Florentino","Eland'orr","Yue","Hayate","Lumburr","16:15","Arthur","Elsu","Lorion","Wukong","Airi","Omen","Iggy","Aoi","Kriknak","1","Volkath","Keera","Veres","Aoi"
"MG","SGP","2","14-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Riktor","Skud","Wisp","Liliana","Aleister","15:23","Tachi","TheJoker","Veres","Keera","Florentino","Aya","Omen","Krixi","Yue","2","Roxie","Elsu","Mina","Lorion"
"MG","SGP","2","14-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Yena","Nakroth","Lorion","Elsu","Baldum","17:37","Thane","Thorne","Yue","Volkath","Riktor","Hayate","Mina","Laville","Slimz","3","Xeniel","Roxie","Omen","Aya"
"CES","FL","2","14-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Riktor","Keera","Yue","Capheny","Thane","21:58","Arthur","Elsu","Liliana","Nakroth","Zuka","Omen","Iggy","Florentino","Yena","1","Eland'orr","Peura","Lorion","Aya"
"CES","FL","2","14-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Qi","Eland'orr","Krixi","Elsu","Mina","13:13","Baldum","Slimz","Raz","Kriknak","Ryoma","Omen","Yue","Yena","Keera","2","Airi","Florentino","Lorion","Aya"
"CES","FL","2","14-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Yena","WonderWoman","Hayate","Lorion","Lumburr","17:04","Xeniel","TheJoker","Krixi","Eland'orr","Airi","Mina","Florentino","Riktor","Alice","3","Aoi","Wukong","Omen","Aya"
"HEV","FAP","1","15-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Riktor","Aoi","Tulen","TheJoker","Lumburr","16:49","Baldum","Yena","Yue","Slimz","Ryoma","Aya","Lorion","LuBu","Skud","1","Florentino","Hayate","Iggy","Omen"
"HEV","FAP","2","15-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Airi","LuBu","Iggy","Elsu","Baldum","18:56","Lumburr","Capheny","Krixi","Aoi","Zuka","Aya","Lorion","Peura","Superman","2","Yena","Skud","Yue","Omen"
"HEV","FAP","1","15-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Superman","Nakroth","Liliana","Capheny","Peura","18:33","Roxie","Elsu","Lorion","Kriknak","Riktor","Aya","Omen","Florentino","Airi","3","Qi","Yena","Krixi","Mina"
"HEV","FAP","1","15-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Zuka","Slimz","Lorion","Volkath","Alice","13:49","Arthur","Hayate","Iggy","Eland'orr","Qi","Florentino","Mina","Keera","Wukong","4","Kriknak","Ryoma","Omen","Aya"
"HQ","BOX","1","15-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Riktor","LuBu","Liliana","Thorne","Mina","11:13","Roxie","Capheny","Lorion","Kriknak","Ryoma","Aya","Hayate","Veres","Florentino","1","Elsu","Xeniel","Aoi","Omen"
"HQ","BOX","2","15-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Airi","Veres","Krixi","Hayate","Thane","17:06","Lumburr","Elsu","Iggy","Aoi","Omen","Aya","Liliana","Keera","Laville","2","Skud","Roxie","Florentino","Lorion"
"HQ","BOX","1","15-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Qi","Tulen","Yue","Slimz","Lumburr","18:47","Riktor","Skud","WonderWoman","Eland'orr","Florentino","Hayate","Liliana","TheJoker","Krixi","3","Yena","Ryoma","Lorion","Aya"
"HQ","BOX","2","15-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Yena","Skud","Iggy","Laville","Tachi","14:00","Arthur","Wisp","Liliana","LuBu","Qi","Aya","Hayate","Veres","Airi","4","Elsu","Zip","Florentino","Lorion"
"HQ","BOX","1","15-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Zuka","Errol","Lorion","Wisp","Roxie","15:10","Zip","Thorne","Raz","Veres","Yena","Hayate","Yue","Krixi","Keera","5","Omen","Eland'orr","Florentino","Aya"
"B2F","VGM","2","16-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Zuka","Keera","Krixi","Slimz","Lumburr","10:44","Ormarr","Laville","Yue","Butterfly","Airi","Aya","Lorion","Kriknak","Xeniel","1","Yena","Nakroth","Iggy","Omen"
"B2F","VGM","2","16-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Riktor","Violet","Liliana","Volkath","Xeniel","11:17","Arthur","Wisp","Krixi","LuBu","Florentino","Aya","Lorion","Baldum","Lumburr","2","Laville","TheJoker","Elsu","Omen"
"B2F","VGM","2","16-April-2022","2:30:00 PM","AOG2022Spring","Vietnam","Omen","Eland'orr","Iggy","Wisp","Ormarr","10:07","Elsu","Yena","Lorion","Zanis","Amily","Hayate","Mina","Baldum","Nakroth","3","Veres","Roxie","Laville","Aya"
"HQ","HEV","2","16-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Riktor","LuBu","Liliana","Hayate","Thane","21:44","Tachi","Tulen","Lorion","Slimz","Qi","Aya","Eland'orr","Volkath","Florentino","1","Veres","Keera","Aoi","Omen"
"HQ","HEV","1","16-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Florentino","Tulen","WonderWoman","Thorne","Mina","12:00","Veres","Capheny","Krixi","Paine","Riktor","Hayate","Yue","Baldum","Zip","2","Raz","Iggy","Lorion","Aya"
"HQ","HEV","1","16-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Yena","Amily","Iggy","Slimz","Lumburr","14:37","Toro","Elsu","Raz","Wukong","Errol","Aya","Omen","Florentino","Superman","3","Veres","Skud","Volkath","Lorion"
"HQ","HEV","1","16-April-2022","5:00:00 PM","AOG2022Spring","Vietnam","Qi","Veres","Yue","Yorn","Zip","23:53","Roxie","Thorne","Liliana","Aoi","Omen","Iggy","Hayate","Florentino","TheJoker","4","Errol","Skud","Lorion","Aya"
"BOX","SGP","2","16-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Amily","Nakroth","Yue","Elsu","Baldum","22:20","Roxie","Slimz","Krixi","Volkath","Omen","Iggy","Tachi","Laville","Hayate","1","Mina","Florentino","Lorion","Aya"
"BOX","SGP","1","16-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Riktor","Veres","Liliana","Hayate","Omen","29:25","Arthur","Capheny","Yue","Airi","Florentino","Elsu","Tachi","Eland'orr","Aoi","2","Keera","Volkath","Lorion","Aya"
"BOX","SGP","2","16-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Ryoma","Airi","Raz","Capheny","Roxie","12:34","Riktor","Wisp","Aleister","Veres","Yena","Aya","Lorion","Qi","Liliana","3","Eland'orr","Keera","Aoi","Krixi"
"BOX","SGP","1","16-April-2022","7:30:00 PM","AOG2022Spring","Vietnam","Qi","Eland'orr","Krixi","TheJoker","Mina","21:32","Baldum","Thorne","Iggy","Wukong","Ryoma","Hayate","Elsu","Zip","Lumburr","4","Aoi","Volkath","Lorion","Aya"
