Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28
B2F,SGP,2,4/2/2022,2:30:00 PM,AOG2022Spring,Vietnam,Yena,Keera,Iggy,Slimz,Lumburr,16:27,Arthur,Elsu,Lorion,Murad,Zuka,Aya,Veres,Aoi,Airi,2,Qi,Superman,Volkath,Omen,Khoa
B2F,SGP,2,4/2/2022,2:30:00 PM,AOG2022Spring,Vietnam,Qi,Tachi,Krixi,Violet,Roxie,09:47,Lumburr,Riktor,Yue,Wisp,Yena,Aya,Florentino,Airi,Veres,3,Aoi,Zuka,Volkath,Omen,Yiwei
FL,HEV,2,4/2/2022,5:00:00 PM,AOG2022Spring,Vietnam,Airi,LuBu,Liliana,Wisp,Riktor,14:01,Xeniel,Volkath,Lorion,Slimz,WonderWoman,Aya,Yue,Yena,Eland'orr,1,Wukong,Keera,Aoi,Omen,Vincent
FL,HEV,1,4/2/2022,5:00:00 PM,AOG2022Spring,Vietnam,Yena,Eland'orr,Yue,Capheny,Arthur,14:52,Superman,Thorne,Liliana,Kriknak,Riktor,Omen,Iggy,Florentino,Baldum,2,Aoi,Keera,Volkath,Aya,XB
FL,HEV,2,4/2/2022,5:00:00 PM,AOG2022Spring,Vietnam,Zuka,Keera,Krixi,Violet,Roxie,26:34,Veres,Elsu,Iggy,Errol,Florentino,Omen,Yue,Yena,Aoi,3,Superman,Volkath,Lorion,Aya,Upin
FL,HEV,1,4/2/2022,5:00:00 PM,AOG2022Spring,Vietnam,Ryoma,Kriknak,Iggy,Hayate,Lumburr,13:02,Tachi,Capheny,Krixi,Aoi,Mina,Omen,Yue,Airi,Yena,4,Veres,Florentino,Lorion,Aya,Kuga
FL,HEV,1,4/2/2022,5:00:00 PM,AOG2022Spring,Vietnam,Florentino,Nakroth,Ilumia,Slimz,Baldum,15:45,Alice,Hayate,Raz,Keera,Omen,Aya,Yue,Eland'orr,Tulen,5,Aoi,Volkath,Mina,Lorion,ADC
MG,HQ,2,4/2/2022,7:30:00 PM,AOG2022Spring,Vietnam,Ryoma,Keera,Lorion,Laville,Lumburr,14:11,Riktor,Hayate,Liliana,Errol,Qi,Omen,Iggy,Mina,Baldum,1,Eland'orr,Aoi,Florentino,Aya,Turna
MG,HQ,2,4/2/2022,7:30:00 PM,AOG2022Spring,Vietnam,Zuka,Tulen,Yue,Wisp,Omen,16:44,Zip,Yorn,Iggy,Skud,Florentino,Aya,Lorion,Elsu,Mina,2,Riktor,Veres,Eland'orr,Hayate,Guay
MG,HQ,2,4/2/2022,7:30:00 PM,AOG2022Spring,Vietnam,Qi,Nakroth,Krixi,Violet,Baldum,10:26,Thane,Slimz,Yue,Veres,Yena,Omen,Lorion,Lumburr,Mina,3,Volkath,Eland'orr,Hayate,Aya,Freeway
BOX,FAP,1,4/3/2022,2:30:00 PM,AOG2022Spring,Vietnam,Superman,Tulen,WonderWoman,Hayate,Arthur,24:20,Omega,Elsu,Yue,Volkath,Yena,Aya,Roxie,Lumburr,Riktor,1,Nakroth,Keera,Iggy,Omen,Akashi
BOX,FAP,2,4/3/2022,2:30:00 PM,AOG2022Spring,Vietnam,Ryoma,LuBu,Liliana,Thorne,Zip,16:%4,Baldum,Hayate,Lorion,Aoi,Zuka,Aya,Omen,Qi,Kriknak,2,Keera,Eland'orr,Florentino,Mina,Kettori
BOX,FAP,1,4/3/2022,2:30:00 PM,AOG2022Spring,Vietnam,Omen,Wukong,Iggy,Tel'Annas,Lumburr,20:30,Annette,Slimz,Krixi,Eland'orr,Mina,Florentino,Zip,Laville,TheJoker,3,Kriknak,Keera,Lorion,Aya,Akashi
BOX,FAP,2,4/3/2022,2:30:00 PM,AOG2022Spring,Vietnam,Florentino,Kriknak,Lorion,TheJoker,Ata,16:40,Riktor,Valhein,Iggy,Tulen,Ryoma,Aya,Liliana,Keera,Thorne,4,Laville,Roxie,Yue,Eland'orr,Phoenix
BOX,FAP,2,4/3/2022,2:30:00 PM,AOG2022Spring,Vietnam,Mina,Eland'orr,Ilumia,Slimz,Tachi,14:08,Lumburr,Violet,Liliana,Keera,Qi,Omen,Florentino,Capheny,Zip,5,Laville,Elsu,Yue,Aya,NamH
B2F,CES,2,4/3/2022,5:00:00 PM,AOG2022Spring,Vietnam,Mina,Tachi,Liliana,Slimz,Riktor,15:06,Lumburr,Capheny,Yue,Errol,Airi,Aya,Lorion,Keera,Florentino,1,Aoi,Eland'orr,Iggy,Omen,Rina
B2F,CES,2,4/3/2022,5:00:00 PM,AOG2022Spring,Vietnam,Florentino,Volkath,Raz,Thorne,Lumburr,13:36,Riktor,Laville,Iggy,Keera,Yena,Aya,Lorion,Eland'orr,Qi,2,Nakroth,Aoi,Krixi,Omen,UTx2
B2F,CES,2,4/3/2022,5:00:00 PM,AOG2022Spring,Vietnam,Omen,Kriknak,Krixi,Elsu,Roxie,11:51,Zip,Hayate,Lorion,Tulen,Amily,Mina,Florentino,Volkath,Aoi,3,Keera,Eland'orr,Yue,Aya,Judas
VGM,SGP,1,4/3/2022,7:30:00 PM,AOG2022Spring,Vietnam,Florentino,Wisp,Krixi,Yena,Xeniel,19:01,Arthur,Elsu,Iggy,Volkath,Zuka,Omen,Ryoma,Roxie,Lumburr,1,Riktor,Superman,Lorion,Aya,Maris
VGM,SGP,2,4/3/2022,7:30:00 PM,AOG2022Spring,Vietnam,Airi,Tulen,Liliana,Tel'Annas,Riktor,16:42,Baldum,Laville,Lorion,Keera,Florentino,Aya,Omen,Yena,Tachi,2,Zip,Eland'orr,Mina,Roxie,Fish
VGM,SGP,1,4/3/2022,7:30:00 PM,AOG2022Spring,Vietnam,Qi,Nakroth,Lorion,Elsu,Veres,19:39,Riktor,Hayate,Krixi,Aoi,Skud,Mina,Roxie,Xeniel,Superman,3,Volkath,Eland'orr,Omen,Aya,Han
VGM,SGP,2,4/3/2022,7:30:00 PM,AOG2022Spring,Vietnam,Zuka,WonderWoman,Valhein,TheJoker,Roxie,33:29,Lumburr,Taara,Yue,Wisp,Yena,Aya,Omen,Airi,Veres,4,Keera,Volkath,Iggy,Mina,Fish
VGM,SGP,1,4/3/2022,7:30:00 PM,AOG2022Spring,Vietnam,Astrid,Skud,Yue,Thorne,Tachi,22:06,Zip,Yorn,Liliana,Nakroth,Superman,Mina,Veres,Slimz,Roxie,5,Volkath,Kriknak,Omen,Aya,Han
HQ,VGM,2,4/7/2022,5:00:00 PM,AOG2022Spring,Vietnam,Riktor,Qi,Liliana,Hayate,Alice,11:28,Amily,Elsu,Lorion,Veres,Ryoma,Aya,Eland'orr,Florentino,Zuka,1,Keera,Airi,Aoi,Omen,QuangHai
HQ,VGM,2,4/7/2022,5:00:00 PM,AOG2022Spring,Vietnam,Yena,Keera,Yue,Slimz,Lumburr,18:06,Arthur,Wisp,Krixi,Nakroth,Florentino,Omen,Iggy,Superman,Zuka,2,Aoi,Elsu,Lorion,Aya,QuangHai
HQ,VGM,2,4/7/2022,5:00:00 PM,AOG2022Spring,Vietnam,Florentino,Skud,Iggy,Capheny,Mina,11:26,Tachi,Thorne,Tulen,Airi,Yena,Omen,Liliana,Eland'orr,WonderWoman,3,Elsu,Zip,Lorion,Aya,Maris
CES,SGP,2,4/7/2022,7:30:00 PM,AOG2022Spring,Vietnam,Yena,Tulen,Lorion,Elsu,Riktor,11:57,Tachi,Laville,Krixi,Aoi,Qi,Omen,Iggy,Eland'orr,Volkath,1,Airi,Mina,Veres,Aya,Fish
CES,SGP,2,4/7/2022,7:30:00 PM,AOG2022Spring,Vietnam,Zuka,Skud,Iggy,Hayate,Lumburr,12:31,Arthur,Slimz,Yue,Airi,Florentino,Lorion,Omen,Eland'orr,Elsu,2,Volkath,Keera,Aya,Aoi,Khoa
CES,SGP,2,4/7/2022,7:30:00 PM,AOG2022Spring,Vietnam,Airi,Eland'orr,Yue,Laville,WonderWoman,15:59,Riktor,Thorne,Iggy,Zuka,Yena,Lorion,Mina,Roxie,Keera,3,Baldum,Arthur,Omen,Aya,Fish
MG,FL,2,4/8/2022,5:00:00 PM,AOG2022Spring,Vietnam,Omen,Keera,Veres,Riktor,Dirak,17:14,Xeniel,Mina,Krixi,Nakroth,Airi,Florentino,Hayate,Elsu,Zip,1,Tulen,Roxie,Aya,Lorion,ADC
MG,FL,1,4/8/2022,5:00:00 PM,AOG2022Spring,Vietnam,Yena,Kriknak,Elsu,Tachi,Aleister,14:00,Baldum,Volkath,Iggy,Eland'orr,LuBu,Omen,Florentino,Lumburr,Hayate,2,Tulen,Krixi,Lorion,Aya,AnhTân
MG,FL,2,4/8/2022,5:00:00 PM,AOG2022Spring,Vietnam,Qi,Airi,Annette,Wisp,WonderWoman,19:45,Roxie,Slimz,Yue,Zuka,Yena,Aya,Lorion,Keera,Lumburr,3,Florentino,Aoi,Iggy,Krixi,ProE
MG,FL,1,4/8/2022,5:00:00 PM,AOG2022Spring,Vietnam,Roxie,Skud,Krixi,Hayate,Baldum,23:03,Superman,Capheny,Liliana,Kriknak,Ryoma,Omen,Florentino,Keera,Elsu,4,Eland'orr,Aoi,Lorion,Aya,Kaisa
MG,FL,2,4/8/2022,5:00:00 PM,AOG2022Spring,Vietnam,Amily,Volkath,Iggy,Yorn,Zip,16:39,Grakk,Laville,Veera,Keera,Omen,Aya,Lorion,Lumburr,Riktor,5,Nakroth,Errol,Florentino,Mina,ProE
HEV,BOX,2,4/8/2022,7:30:00 PM,AOG2022Spring,Vietnam,LuBu,Skud,Yue,Elsu,Baldum,17:52,Roxie,Laville,Lorion,Aoi,Riktor,Aya,Volkath,Lumburr,Superman,1,Kriknak,Qi,Iggy,Omen,Akashi
HEV,BOX,2,4/8/2022,7:30:00 PM,AOG2022Spring,Vietnam,Amily,Slimz,Krixi,Zuka,Alice,17:50,Veres,Hayate,Liliana,Kriknak,Qi,Omen,Yue,LuBu,Keera,2,Riktor,Roxie,Lorion,Aya,KT
HEV,BOX,2,4/8/2022,7:30:00 PM,AOG2022Spring,Vietnam,Omen,Veres,Liliana,Wisp,Xeniel,16:05,Arthur,Capheny,Krixi,Eland'orr,Amily,Florentino,Mina,Peura,Zip,3,Riktor,Volkath,Lorion,Aya,TA
FAP,B2F,1,4/9/2022,2:30:00 PM,AOG2022Spring,Vietnam,Ryoma,Slimz,Yue,Zuka,Baldum,12:46,Veres,Hayate,Krixi,Aoi,Riktor,Omen,Iggy,Yena,Qi,1,Airi,Keera,Lorion,Aya,NamH
FAP,B2F,1,4/9/2022,2:30:00 PM,AOG2022Spring,Vietnam,Yena,Eland'orr,Liliana,Hayate,Riktor,10:55,Arthur,Violet,Lorion,LuBu,Qi,Aya,Omen,Kriknak,Keera,2,Airi,Tachi,Mina,Florentino,Phoenix
FAP,B2F,1,4/9/2022,2:30:00 PM,AOG2022Spring,Vietnam,Mina,Violet,Krixi,Airi,Arthur,20:50,Lumburr,Elsu,Iggy,Volkath,Yena,Yue,Omen,Keera,Kriknak,3,Nakroth,Aoi,Florentino,Aya,Phoenix
HQ,CES,2,4/9/2022,5:00:00 PM,AOG2022Spring,Vietnam,Qi,Errol,Liliana,Hayate,Riktor,23:39,Baldum,Capheny,Lorion,Keera,Veres,Aya,Eland'orr,Florentino,Airi,1,Skud,Mina,Iggy,Omen,Rina
HQ,CES,2,4/9/2022,5:00:00 PM,AOG2022Spring,Vietnam,Florentino,Nakroth,Iggy,Laville,Arthur,23:55,Riktor,Elsu,Krixi,Airi,Zuka,Hayate,Eland'orr,Tulen,Liliana,2,Omen,Keera,Mina,Aya,UTx2
HQ,CES,2,4/9/2022,5:00:00 PM,AOG2022Spring,Vietnam,Yena,Zuka,Lorion,Slimz,Omen,11:35,Zip,Violet,Yue,LuBu,Florentino,Hayate,Eland'orr,Tel'Annas,Laville,3,Keera,Aoi,Mina,Aya,Jaycee
VGM,FL,1,4/9/2022,7:30:00 PM,AOG2022Spring,Vietnam,Yena,Veres,Tulen,Wisp,Peura,10:18,Baldum,Elsu,Krixi,Kriknak,LuBu,Omen,Aoi,Roxie,Keera,1,Xeniel,Florentino,Lorion,Aya,HoàngTĐ
VGM,FL,1,4/9/2022,7:30:00 PM,AOG2022Spring,Vietnam,Skud,WonderWoman,Yue,Violet,Roxie,17:02,Grakk,TheJoker,Veera,Zuka,Ryoma,Aya,Lorion,Iggy,Florentino,2,Keera,LuBu,Omen,Krixi,Maris
VGM,FL,1,4/9/2022,7:30:00 PM,AOG2022Spring,Vietnam,Florentino,Slimz,Liliana,Capheny,Baldum,16:06,Arum,Hayate,Iggy,Eland'orr,Omen,Aya,Lorion,Yena,Lumburr,3,Xeniel,Kriknak,Mina,Krixi,Maris
B2F,BOX,2,4/10/2022,2:30:00 PM,AOG2022Spring,Vietnam,Astrid,Errol,Raz,Slimz,Riktor,17:55,Roxie,Hayate,Yue,Aoi,Qi,Aya,Lorion,Florentino,Airi,1,Krixi,Liliana,Iggy,Omen,Akashi
B2F,BOX,2,4/10/2022,2:30:00 PM,AOG2022Spring,Vietnam,Yena,Zuka,Krixi,Hayate,Tachi,12:20,Veres,Wisp,Lorion,Nakroth,Ryoma,Aya,Florentino,Keera,Kriknak,2,Eland'orr,Qi,Yue,Omen,NDG
B2F,BOX,2,4/10/2022,2:30:00 PM,AOG2022Spring,Vietnam,Florentino,Volkath,Iggy,Wisp,Amily,17:42,Riktor,Elsu,Liliana,LuBu,Airi,Omen,Eland'orr,Keera,Kriknak,3,Lumburr,Roxie,Lorion,Aya,Akashi
FAP,SGP,2,4/10/2022,5:00:00 PM,AOG2022Spring,Vietnam,Ryoma,Slimz,Lorion,Airi,Thane,15:56,Tachi,Wisp,Krixi,Nakroth,Zuka,Omen,Iggy,Keera,Yena,1,Roxie,Elsu,Veres,Aya,Yiwei
FAP,SGP,2,4/10/2022,5:00:00 PM,AOG2022Spring,Vietnam,Zuka,Keera,Yue,Hayate,Roxie,30:24,Rouie,Omen,Lorion,Eland'orr,Florentino,Iggy,Aoi,Elsu,TheJoker,2,Mina,Lumburr,Krixi,Aya,Khoa
FAP,SGP,1,4/10/2022,5:00:00 PM,AOG2022Spring,Vietnam,Superman,Eland'orr,Raz,Florentino,Riktor,12:16,Arthur,Thorne,Iggy,Aoi,Yena,Yue,Hayate,Tulen,Keera,3,Lumburr,Krixi,Omen,Aya,Phoenix
FAP,SGP,2,4/10/2022,5:00:00 PM,AOG2022Spring,Vietnam,Qi,Kriknak,Liliana,Laville,Annette,10:49,Lumburr,Tulen,Elsu,Veres,Airi,Aya,Yue,Mina,Riktor,4,Skud,Aoi,Volkath,Omen,Fish
MG,HEV,1,4/10/2022,7:30:00 PM,AOG2022Spring,Vietnam,Yena,Kriknak,Yue,Elsu,Lumburr,13:52,Riktor,Volkath,Tulen,Slimz,Arthur,Omen,Iggy,Raz,Lorion,1,Keera,Eland'orr,Veres,Aya,Kary
MG,HEV,2,4/10/2022,7:30:00 PM,AOG2022Spring,Vietnam,Riktor,Nakroth,Krixi,TheJoker,Baldum,17:29,Xeniel,Zuka,Liliana,Wisp,Yena,Aya,Lorion,Kriknak,Mina,2,Laville,Florentino,Aoi,Omen,Vincent
MG,HEV,2,4/10/2022,7:30:00 PM,AOG2022Spring,Vietnam,Qi,Aoi,Liliana,Hayate,Omen,14:57,Mina,Capheny,Lorion,LuBu,Airi,Florentino,Elsu,Eland'orr,Peura,3,Volkath,Keera,Veres,Aya,Vincent
MG,HEV,2,4/10/2022,7:30:00 PM,AOG2022Spring,Vietnam,Volkath,Wisp,Veres,Zuka,Annette,11:33,Tachi,Elsu,Iggy,Aoi,Ryoma,Aya,Hayate,Omen,Lumburr,4,Aleister,Raz,Florentino,Lorion,Vincent
MG,SGP,2,4/14/2022,5:00:00 PM,AOG2022Spring,Vietnam,Florentino,Eland'orr,Yue,Hayate,Lumburr,16:15,Arthur,Elsu,Lorion,Wukong,Airi,Omen,Iggy,Aoi,Kriknak,1,Volkath,Keera,Veres,Aoi,Yiwei
MG,SGP,2,4/14/2022,5:00:00 PM,AOG2022Spring,Vietnam,Riktor,Skud,Wisp,Liliana,Aleister,15:23,Tachi,TheJoker,Veres,Keera,Florentino,Aya,Omen,Krixi,Yue,2,Roxie,Elsu,Mina,Lorion,Bângg
MG,SGP,2,4/14/2022,5:00:00 PM,AOG2022Spring,Vietnam,Yena,Nakroth,Lorion,Elsu,Baldum,17:37,Thane,Thorne,Yue,Volkath,Riktor,Hayate,Mina,Laville,Slimz,3,Xeniel,Roxie,Omen,Aya,Bângg
CES,FL,2,4/14/2022,7:30:00 PM,AOG2022Spring,Vietnam,Riktor,Keera,Yue,Capheny,Thane,21:58,Arthur,Elsu,Liliana,Nakroth,Zuka,Omen,Iggy,Florentino,Yena,1,Eland'orr,Peura,Lorion,Aya,ProE
CES,FL,2,4/14/2022,7:30:00 PM,AOG2022Spring,Vietnam,Qi,Eland'orr,Krixi,Elsu,Mina,13:13,Baldum,Slimz,Raz,Kriknak,Ryoma,Omen,Yue,Yena,Keera,2,Airi,Florentino,Lorion,Aya,Kuga
CES,FL,2,4/14/2022,7:30:00 PM,AOG2022Spring,Vietnam,Yena,WonderWoman,Hayate,Lorion,Lumburr,17:04,Xeniel,TheJoker,Krixi,Eland'orr,Airi,Mina,Florentino,Riktor,Alice,3,Aoi,Wukong,Omen,Aya,Kuga
HEV,FAP,1,4/15/2022,5:00:00 PM,AOG2022Spring,Vietnam,Riktor,Aoi,Tulen,TheJoker,Lumburr,16:49,Baldum,Yena,Yue,Slimz,Ryoma,Aya,Lorion,LuBu,Skud,1,Florentino,Hayate,Iggy,Omen,Vincent
HEV,FAP,2,4/15/2022,5:00:00 PM,AOG2022Spring,Vietnam,Airi,LuBu,Iggy,Elsu,Baldum,18:56,Lumburr,Capheny,Krixi,Aoi,Zuka,Aya,Lorion,Peura,Superman,2,Yena,Skud,Yue,Omen,WhiteT
HEV,FAP,1,4/15/2022,5:00:00 PM,AOG2022Spring,Vietnam,Superman,Nakroth,Liliana,Capheny,Peura,18:33,Roxie,Elsu,Lorion,Kriknak,Riktor,Aya,Omen,Florentino,Airi,3,Qi,Yena,Krixi,Mina,Upin
HEV,FAP,1,4/15/2022,5:00:00 PM,AOG2022Spring,Vietnam,Zuka,Slimz,Lorion,Volkath,Alice,13:49,Arthur,Hayate,Iggy,Eland'orr,Qi,Florentino,Mina,Keera,Wukong,4,Kriknak,Ryoma,Omen,Aya,Triết
HQ,BOX,1,4/15/2022,7:30:00 PM,AOG2022Spring,Vietnam,Riktor,LuBu,Liliana,Thorne,Mina,11:13,Roxie,Capheny,Lorion,Kriknak,Ryoma,Aya,Hayate,Veres,Florentino,1,Elsu,Xeniel,Aoi,Omen,Freeway
HQ,BOX,2,4/15/2022,7:30:00 PM,AOG2022Spring,Vietnam,Airi,Veres,Krixi,Hayate,Thane,17:06,Lumburr,Elsu,Iggy,Aoi,Omen,Aya,Liliana,Keera,Laville,2,Skud,Roxie,Florentino,Lorion,20Percent
HQ,BOX,1,4/15/2022,7:30:00 PM,AOG2022Spring,Vietnam,Qi,Tulen,Yue,Slimz,Lumburr,18:47,Riktor,Skud,WonderWoman,Eland'orr,Florentino,Hayate,Liliana,TheJoker,Krixi,3,Yena,Ryoma,Lorion,Aya,Guay
HQ,BOX,2,4/15/2022,7:30:00 PM,AOG2022Spring,Vietnam,Yena,Skud,Iggy,Laville,Tachi,14:00,Arthur,Wisp,Liliana,LuBu,Qi,Aya,Hayate,Veres,Airi,4,Elsu,Zip,Florentino,Lorion,NDG
HQ,BOX,1,4/15/2022,7:30:00 PM,AOG2022Spring,Vietnam,Zuka,Errol,Lorion,Wisp,Roxie,15:10,Zip,Thorne,Raz,Veres,Yena,Hayate,Yue,Krixi,Keera,5,Omen,Eland'orr,Florentino,Aya,Freeway
B2F,VGM,2,4/16/2022,2:30:00 PM,AOG2022Spring,Vietnam,Zuka,Keera,Krixi,Slimz,Lumburr,10:44,Ormarr,Laville,Yue,Butterfly,Airi,Aya,Lorion,Kriknak,Xeniel,1,Yena,Nakroth,Iggy,Omen,Maris
B2F,VGM,2,4/16/2022,2:30:00 PM,AOG2022Spring,Vietnam,Riktor,Violet,Liliana,Volkath,Xeniel,11:17,Arthur,Wisp,Krixi,LuBu,Florentino,Aya,Lorion,Baldum,Lumburr,2,Laville,TheJoker,Elsu,Omen,BirdLB
B2F,VGM,2,4/16/2022,2:30:00 PM,AOG2022Spring,Vietnam,Omen,Eland'orr,Iggy,Wisp,Ormarr,10:07,Elsu,Yena,Lorion,Zanis,Amily,Hayate,Mina,Baldum,Nakroth,3,Veres,Roxie,Laville,Aya,QuangHai
HQ,HEV,2,4/16/2022,5:00:00 PM,AOG2022Spring,Vietnam,Riktor,LuBu,Liliana,Hayate,Thane,21:44,Tachi,Tulen,Lorion,Slimz,Qi,Aya,Eland'orr,Volkath,Florentino,1,Veres,Keera,Aoi,Omen,Vincent
HQ,HEV,1,4/16/2022,5:00:00 PM,AOG2022Spring,Vietnam,Florentino,Tulen,WonderWoman,Thorne,Mina,12:00,Veres,Capheny,Krixi,Paine,Riktor,Hayate,Yue,Baldum,Zip,2,Raz,Iggy,Lorion,Aya,Guay
HQ,HEV,1,4/16/2022,5:00:00 PM,AOG2022Spring,Vietnam,Yena,Amily,Iggy,Slimz,Lumburr,14:37,Toro,Elsu,Raz,Wukong,Errol,Aya,Omen,Florentino,Superman,3,Veres,Skud,Volkath,Lorion,Turna
HQ,HEV,1,4/16/2022,5:00:00 PM,AOG2022Spring,Vietnam,Qi,Veres,Yue,Yorn,Zip,23:53,Roxie,Thorne,Liliana,Aoi,Omen,Iggy,Hayate,Florentino,TheJoker,4,Errol,Skud,Lorion,Aya,Turna
BOX,SGP,2,4/16/2022,7:30:00 PM,AOG2022Spring,Vietnam,Amily,Nakroth,Yue,Elsu,Baldum,22:20,Roxie,Slimz,Krixi,Volkath,Omen,Iggy,Tachi,Laville,Hayate,1,Mina,Florentino,Lorion,Aya,Fish
BOX,SGP,1,4/16/2022,7:30:00 PM,AOG2022Spring,Vietnam,Riktor,Veres,Liliana,Hayate,Omen,29:25,Arthur,Capheny,Yue,Airi,Florentino,Elsu,Tachi,Eland'orr,Aoi,2,Keera,Volkath,Lorion,Aya,TA
BOX,SGP,2,4/16/2022,7:30:00 PM,AOG2022Spring,Vietnam,Ryoma,Airi,Raz,Capheny,Roxie,12:34,Riktor,Wisp,Aleister,Veres,Yena,Aya,Lorion,Qi,Liliana,3,Eland'orr,Keera,Aoi,Krixi,Bângg
BOX,SGP,1,4/16/2022,7:30:00 PM,AOG2022Spring,Vietnam,Qi,Eland'orr,Krixi,TheJoker,Mina,21:32,Baldum,Thorne,Iggy,Wukong,Ryoma,Hayate,Elsu,Zip,Lumburr,4,Aoi,Volkath,Lorion,Aya,Akashi
BOX,SGP,2,4/16/2022,7:30:00 PM,AOG2022Spring,Vietnam,Skud,LuBu,Ilumia,Wisp,Xeniel,16:08,Tachi,Elsu,Kahlii,Aoi,Zuka,Aya,Lorion,Liliana,Tulen,5,Florentino,Yena,Volkath,Iggy,Khoa
MG,B2F,2,4/17/2022,2:30:00 PM,AOG2022Spring,Vietnam,Roxie,Kriknak,Yue,Hayate,Lumburr,18:44,Xeniel,Capheny,Liliana,Nakroth,Riktor,Omen,Iggy,Eland'orr,Keera,1,Aoi,Florentino,Lorion,Aya,Gosu
MG,B2F,1,4/17/2022,2:30:00 PM,AOG2022Spring,Vietnam,Qi,Airi,Lorion,Laville,Amily,15:20,Omen,Violet,Krixi,Eland'orr,Yena,Aya,Hayate,Slimz,Elsu,2,Keera,Nakroth,Mina,Florentino,NamHi
MG,B2F,1,4/17/2022,2:30:00 PM,AOG2022Spring,Vietnam,Zuka,Veres,Iggy,Elsu,Thane,16:40,Arthur,Thorne,Tulen,Errol,Skud,Lorion,Volkath,WonderWoman,Raz,3,Nakroth,Omen,Florentino,Aya,Kaisa
MG,B2F,1,4/17/2022,2:30:00 PM,AOG2022Spring,Vietnam,Ryoma,Aoi,Krixi,TheJoker,Baldum,10:36,Veres,Wisp,Iggy,LuBu,Airi,Aya,Lorion,Lumburr,Qi,4,Yena,Florentino,Omen,Volkath,Kary
CES,VGM,2,4/17/2022,5:00:00 PM,AOG2022Spring,Vietnam,Airi,Veres,Yue,Capheny,Roxie,15:09,Zip,Thorne,Tulen,WonderWoman,Ryoma,Omen,Iggy,Florentino,Superman,1,Volkath,Riktor,Lorion,Aya,HoàngTĐ
CES,VGM,2,4/17/2022,5:00:00 PM,AOG2022Spring,Vietnam,Qi,Eland'orr,Iggy,Hayate,Arthur,16:55,Xeniel,Riktor,Raz,Wisp,Florentino,Aya,Lorion,Keera,Tulen,2,Tulen,Volkath,Aoi,Omen,QuangHai
CES,VGM,2,4/17/2022,5:00:00 PM,AOG2022Spring,Vietnam,Florentino,Errol,Raz,Laville,Omen,10:53,Cresht,Capheny,Krixi,Veres,Amily,Mina,Hayate,Peura,Roxie,3,Aoi,Keera,Lorion,Aya,HoàngTĐ
FAP,FL,2,4/17/2022,7:30:00 PM,AOG2022Spring,Vietnam,Ryoma,Kriknak,Yue,Hayate,Lumburr,15:16,Alice,Zuka,Lorion,Eland'orr,Amily,Omen,Iggy,Riktor,TheJoker,1,Wukong,Yena,Baldum,Aoi,Maximus
FAP,FL,2,4/17/2022,7:30:00 PM,AOG2022Spring,Vietnam,Florentino,Veres,Krixi,Capheny,Roxie,14:05,Tachi,Hayate,Liliana,Kriknak,Riktor,Omen,Yue,Keera,Qi,2,Zuka,Eland'orr,Lorion,Aya,ProE
FAP,FL,2,4/17/2022,7:30:00 PM,AOG2022Spring,Vietnam,Superman,Eland'orr,Tulen,Yena,Baldum,24:44,Xeniel,Elsu,Iggy,Wukong,Arthur,Aya,Omen,Ryoma,Qi,3,Volkath,Qi,Mina,Lorion,Kuga
HQ,SGP,2,4/21/2022,5:00:00 PM,AOG2022Spring,Vietnam,Yena,Tulen,Liliana,Laville,Riktor,22:52,Ormarr,Elsu,Lorion,Wukong,Airi,Aya,Yue,Florentino,Tachi,1,Volkath,Keera,Iggy,Omen,Yiwei
HQ,SGP,2,4/21/2022,5:00:00 PM,AOG2022Spring,Vietnam,Florentino,Amily,Yue,Slimz,Lumburr,13:19,Liliana,Hayate,Aleister,Tachi,Zuka,Omen,Iggy,Volkath,Aoi,2,Airi,Eland'orr,Elsu,Aya,Khoa
HQ,SGP,2,4/21/2022,5:00:00 PM,AOG2022Spring,Vietnam,Airi,Wukong,Iggy,Hayate,Tachi,11:23,Veres,TheJoker,WonderWoman,Eland'orr,Tulen,Omen,Krixi,Florentino,Yena,3,Zip,Mina,Lorion,Aya,Fish
HEV,CES,1,4/21/2022,7:30:00 PM,AOG2022Spring,Vietnam,Superman,Aoi,Dirak,Capheny,Lumburr,17:01,Roxie,Hayate,Yue,LuBu,Zuka,Aya,Lorion,Airi,Yena,1,Florentino,Peura,Iggy,Omen,Upin
HEV,CES,2,4/21/2022,7:30:00 PM,AOG2022Spring,Vietnam,Volkath,LuBu,Krixi,Slimz,Baldum,17:18,Zip,Tel'Annas,Liliana,Kriknak,Riktor,Omen,Aoi,Keera,Veres,2,Yena,Florentino,Lorion,Aya,Rina
HEV,CES,1,4/21/2022,7:30:00 PM,AOG2022Spring,Vietnam,Riktor,Wukong,Lorion,Wisp,Zip,10:01,Peura,Capheny,Krixi,Eland'orr,Veres,Florentino,Mina,Baldum,Tachi,3,Kriknak,Xeniel,Omen,Aya,Vincent
HEV,CES,2,4/21/2022,7:30:00 PM,AOG2022Spring,Vietnam,Zuka,Nakroth,Yue,Elsu,Veres,14:17,WonderWoman,Laville,Lorion,Keera,Tachi,Aya,Omen,Aoi,Volkath,4,Airi,Yena,Mina,Florentino,Judas
